0681	湖南工业大学	529.081114124
0687	湖南科枝大学	521.115102082
0688	湖南科枝大学潇湘学院	437.069113104
0689	湖南科枝学院	462.082104097
0691	湖南理工学院	507.113111079
0692	湖南理工学院	429.063106109
0693	湖南农业大学	495.086098103
0695	湖南农业大学	542.096108127
0696	湖南女子学院	452.092108120
0699	湖南人文科枝学院	450.068105109
0700	湖南人文科枝学院	438.088095101
0701	湖南涉外经济学院	423.063102086
0702	湖南师范大学	581.119122113
0709	湖南文理学院	466.095096099
0710	湖南医药学院	499.104103098
0712	湖南中医药大学	528.105096120
0713	湖州师范学院	508.098104094
0715	华北电力大学(保定）	599.120113116
0716	华北电力大学(北京）	620.135112136
0717	华北电力大学科枝学院	439.076108114
0718	华北科枝学院	468.099104123
0719	华北科技学院	433.095093072
0720	华北理工大学	4S6.10510511S
0721	华北理工大学	475.089112103
0722	华北理工大学	423.080099105
0723	华北理工大学M唐学院	462.072094101
0725	华北理工大学轻工学院	428.075092059
0726	华北水刑水电大学	544.108110117
0727	华北水荆水电大学	464.087110109
0728	华东交诵大学	529.092104123
0729	华东交诵大学	519.076105115
0730	华东交诵大学理工学院	430.083109042
0731	华东理工大学	619.133109136
0732	华东理工大学	613.119112131
0733	华东理工大学	620.114120139
0735	华东师范大学	649.135123138
0736	华东政法大学	637.122119141
0737	华南理工大学	647.132111136
0738	华南理工大学广州学院	424.099099083
0739	华南农业大学	524.103105114
0741	华南师范大学	595.124119121
0742	华侨大学	542.086102131
0743	华中科枝大学	653.136113136
0745	华中农业大学	577.097125132
0746	华中师范大学	635.128122129
0747	华中师范大学	597.118109128
0748	怀化学院	446.063102103
0749	淮北师范大学	543.102118106
0750	淮阴工学院	448.087109086
0752	I淮学院	438.089096058
0753	惠州学院	443.114103037
0757	吉刑学院	411.077112074
0758	吉林财经大学	546.088111128
0759	吉林财经大学	542.104112111
0760	吉林大学	609.122116136
0761	吉林大学	616.122112136
0762	吉林大学	567.091107133
0763	吉林大学	578.125111124
0765	吉林大学	597.112138105
0766	吉林大学珠海学院	444.095094096
0768	吉林动画学院	421.090117081
0770	吉林工程技术师范学院	449.082101061
0771	吉林工程枝术师范学院	437.078103096
0773	吉林工商学院	471.105095095
0777	吉林化工学院	461.081098106
0778	吉林建筑大学	470.082106089
0779	吉林建筑大学	458.076103111
0780	吉林建筑大学	439.091098083
0781	吉林建筑科枝学院	430.074109093
0786	吉林农业大学	466.072115103
0787	吉林农业科枝学院	449.103094074
0733	吉林农业科枝学院	430.098095066
0789	吉林师范大学	518.105110114
0790	吉林师范大学	453.112101084
0792	吉林师范大学	510.121093102
0793	吉林师范大学博达学院	452.103099091
0799	吉林外国语大学	459.083100108
0800	吉林外国语大学	440.097095107
0801	吉林医药学院	485.082105121
0805	吉首大学	485.085114094
0806	吉首大学	475.102104091
0807	集差大学	467.086102099
0808	集差大学诚毅学院	441.077109101
0809	济南大学	558.124103114
0810	济南大学泉城学院	430.078095113
0816	济宁学院	450.044110118
0817	济宁医学院	461.087101108
0819	暨南大学	603.125115123
0820	佳木斯大学	399.070102113
0822	嘉兴学院	509.115112115
0823	嘉兴学院南湖学院	434.073093093
0825	江奴大学	514.088108112
0826	江南大学	583.121109119
0829	江苏大学	564.121117103
0832	江苏海洋大学	508.102107097
0838	江苏科枝大学	550.119105100
0839	江苏科枝大学	530.107101108
0840	江苏科枝大学苏州理工学院	438.074100080
0841	江苏理工学院	517.091126110
0843	江苏师范大学	548.104112122
0845	江苏师范大学	475.085106091
0848	江西财经大学	569.119106118
0849	江西财经大学现代经济管理学院	430.070108111
0855	江西服装学院	433.070103099
0856	江西工程学院	407.072092084
0861	江西科枝师范大学	468.080099120
0862	江西科枝学院	416.069104094
0863	江西理工大学	500.088111086
0865	江西理工大学应用科学学院	421.081103079
0866	江西农业大学	446.078117094
0867	江西农业大学南昌商学院	424.068105101
0869	江西师范大学科学枝术学院	430.079097085
0875	江西中医药大学	498.077103111
0876	江西中医药大学科枝学院	475.098096099
0878	金陸科枝学院	534.088103104
0880	锦州医科大学	484.090103124
0881	锦州医科大学	448.078107083
0882	锦州医科大学	549.095117109
0883	锦州医科大学医疗学院	423.064099093
0885	晋中学院	449.090086094
0886	井冈山大学	456.097100078
0887	景德镇陶瓷大学	452.083115104
0888	景德镇陶瓷大学科枝艺术学院	427.078096086
0890	九江学院	469.078099096
0892	喀什大学	438.092094105
0903	昆明理工大学	541.088103133
0905	昆明理工大学	477.115107111
0906	昆明理工大学律桥学院	422.075080077
0907	昆明学院	475.089104059
0909	昆明医科大学	575.109100130
0910	昆明医科大学海源学院	466.076111111
0912	兰小H财经大学	522.102097109
0913	兰州城市学院	445.091109094
0915	兰州大学	607.109120141
0916	兰!H-交通大学	531.096108093
0917	兰州交诵大学博文学院	425.100101090
0918	兰州理工大学	517.091113103
0919	兰州理工大学枝术工程学院	426.088090079
0921	廊坊师范学院	488.095115095
0925	丽水学院	480.103094095
0926	丽水学院	439.057100118
0927	辽东学院	446.068106109
0929	辽宁财留学院	393.091093084
0931	辽宁传媒学院	399.068109104
0932	辽宁大学	568.118101127
0933	辽宁大学	530.119107118
0935	辽宁大学	534.104110113
0936	辽宁大学	511.110106095
0937	辽宁大学	566.093108117
0939	辽宁対外经留学院	409.097098070
0940	辽宁工程枝术大学	461.081104112
0941	辽宁工程枝术大学	456.075109055
0942	辽宁工程枝术大学	452.088098074
0945	辽宁工业大学	450.084105081
0948	辽宁何氏医学院	411.069101113
0953	辽宁氅察学院	456.075090118
0958	辽宁科枝大学	449.072099104
0959	辽宁科枝大学	456.094093091
0960	辽宁科枝大学	447.103109093
